,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
56,4190.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,5508.0,999999.0,999999.0,999999.0,5508.0,5508.0,5508.0,999999.0,999999.0,999999.0,5508.0,999999.0,999999.0,999999.0,4190.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,5508.0,5508.0,999999.0,999999.0,999999.0,999999.0,4190.0,6297.0,999999.0,999999.0,999999.0
57,5690.0,999999.0,4921.0,5963.0,4921.0,5963.0,4929.0,4921.0,4921.0,5963.0,4929.0,4921.0,5963.0,5963.0,6144.0,5963.0,5963.0,4921.0,6144.0,6144.0,6144.0,5963.0,4921.0,4921.0,6144.0,4929.0,4929.0,4929.0,5690.0,4921.0,5162.0,5963.0,5963.0,4929.0,5963.0,5963.0,5963.0,6144.0,6144.0,5963.0,5963.0,4921.0,5963.0,5690.0,7388.0,5963.0,5963.0,999999.0
58,5690.0,999999.0,4921.0,5963.0,4921.0,5963.0,4929.0,4921.0,4921.0,5963.0,4929.0,4921.0,5963.0,5963.0,6144.0,5963.0,5963.0,4921.0,6144.0,6144.0,6144.0,5963.0,4921.0,4921.0,6144.0,4929.0,4929.0,4929.0,5690.0,4921.0,5162.0,5963.0,5963.0,4929.0,5963.0,5963.0,5963.0,6144.0,6144.0,5963.0,5963.0,4921.0,5963.0,5690.0,7388.0,5963.0,5963.0,999999.0
59,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,2921.0,999999.0,999999.0,999999.0,2921.0,2921.0,2921.0,999999.0,999999.0,999999.0,2921.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,2921.0,2921.0,999999.0,999999.0,999999.0,999999.0,999999.0,4330.0,999999.0,999999.0,999999.0
60,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,2921.0,999999.0,999999.0,999999.0,2921.0,2921.0,2921.0,999999.0,999999.0,999999.0,2921.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,2921.0,2921.0,999999.0,999999.0,999999.0,999999.0,999999.0,4330.0,999999.0,999999.0,999999.0
61,7034.0,999999.0,8614.0,9054.0,8614.0,9054.0,9340.0,8614.0,8614.0,9054.0,9340.0,8614.0,9054.0,9054.0,999999.0,9054.0,9054.0,999999.0,999999.0,999999.0,999999.0,9054.0,999999.0,999999.0,999999.0,9340.0,9340.0,9340.0,7034.0,8614.0,8664.0,9054.0,9054.0,9340.0,9054.0,9054.0,9054.0,999999.0,999999.0,9054.0,9054.0,8614.0,9054.0,7034.0,999999.0,9054.0,9054.0,999999.0
62,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,17317.0,999999.0,999999.0,999999.0,17317.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,17317.0,17317.0,17317.0,999999.0,999999.0,999999.0,999999.0,999999.0,17317.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0
63,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,4466.0,999999.0,999999.0,999999.0,4466.0,4466.0,4466.0,999999.0,999999.0,999999.0,4466.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,4466.0,4466.0,999999.0,999999.0,999999.0,999999.0,999999.0,4829.0,999999.0,999999.0,999999.0
64,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,4466.0,999999.0,999999.0,999999.0,4466.0,4466.0,4466.0,999999.0,999999.0,999999.0,4466.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,4466.0,4466.0,999999.0,999999.0,999999.0,999999.0,999999.0,4829.0,999999.0,999999.0,999999.0
65,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,9388.0,999999.0,999999.0,999999.0,9388.0,9388.0,9388.0,999999.0,999999.0,999999.0,9388.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,9388.0,9388.0,999999.0,999999.0,999999.0,999999.0,999999.0,10383.0,999999.0,999999.0,999999.0
66,10100.0,999999.0,999999.0,10920.0,999999.0,10920.0,8640.0,999999.0,999999.0,10920.0,8640.0,999999.0,10920.0,10920.0,999999.0,10920.0,10920.0,999999.0,999999.0,999999.0,999999.0,10920.0,999999.0,999999.0,999999.0,8640.0,8640.0,8640.0,10100.0,999999.0,10571.0,10920.0,10920.0,8640.0,10920.0,10920.0,10920.0,999999.0,999999.0,10920.0,10920.0,999999.0,10920.0,10100.0,999999.0,10920.0,10920.0,999999.0
67,4962.0,999999.0,4292.0,5201.0,4292.0,5201.0,4298.0,4292.0,4292.0,5201.0,4298.0,4292.0,5201.0,5201.0,5859.0,5201.0,5201.0,4292.0,5859.0,5859.0,5859.0,5201.0,4292.0,4292.0,5859.0,4298.0,4298.0,4298.0,4962.0,4292.0,4221.0,5201.0,5201.0,4298.0,5201.0,5201.0,5201.0,5859.0,5859.0,5201.0,5201.0,4292.0,5201.0,4962.0,6442.0,5201.0,5201.0,999999.0
68,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,6612.0,999999.0,999999.0,999999.0,6612.0,6612.0,6612.0,999999.0,999999.0,999999.0,6612.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,6612.0,6612.0,999999.0,999999.0,999999.0,999999.0,999999.0,8522.0,999999.0,999999.0,999999.0
69,2908.0,999999.0,2654.0,3048.0,2654.0,3048.0,2519.0,2654.0,2654.0,3048.0,2519.0,2654.0,3048.0,3048.0,3371.0,3048.0,3048.0,2515.0,3371.0,3371.0,3371.0,3048.0,2515.0,2515.0,3371.0,2519.0,2519.0,2519.0,2908.0,2654.0,2999.0,3048.0,3048.0,2519.0,3048.0,3048.0,3048.0,3371.0,3371.0,3048.0,3048.0,2654.0,3048.0,2908.0,4330.0,3048.0,3048.0,999999.0
70,3697.0,999999.0,3197.0,3875.0,3197.0,3875.0,3202.0,3197.0,3197.0,3875.0,3202.0,3197.0,3875.0,3875.0,4190.0,3875.0,3875.0,3197.0,4190.0,4190.0,4190.0,3875.0,3197.0,3197.0,4190.0,3202.0,3202.0,3202.0,3697.0,3197.0,3197.0,3875.0,3875.0,3202.0,3875.0,3875.0,3875.0,4190.0,4190.0,3875.0,3875.0,3197.0,3875.0,3697.0,4800.0,3875.0,3875.0,999999.0
71,3998.0,999999.0,3457.0,4190.0,3457.0,4190.0,3463.0,3457.0,3457.0,4190.0,3463.0,3457.0,4190.0,4190.0,5130.0,4190.0,4190.0,3457.0,5130.0,5130.0,5130.0,4190.0,3457.0,3457.0,5130.0,3463.0,3463.0,3463.0,3998.0,3457.0,999999.0,4190.0,4190.0,3463.0,4190.0,4190.0,4190.0,5130.0,5130.0,4190.0,4190.0,3457.0,4190.0,3998.0,5190.0,4190.0,4190.0,999999.0
72,3998.0,999999.0,3457.0,4190.0,3457.0,4190.0,3463.0,3457.0,3457.0,4190.0,3463.0,3457.0,4190.0,4190.0,5130.0,4190.0,4190.0,3457.0,5130.0,5130.0,5130.0,4190.0,3457.0,3457.0,5130.0,3463.0,3463.0,3463.0,3998.0,3457.0,999999.0,4190.0,4190.0,3463.0,4190.0,4190.0,4190.0,5130.0,5130.0,4190.0,4190.0,3457.0,4190.0,3998.0,5190.0,4190.0,4190.0,999999.0
73,3998.0,999999.0,3457.0,4190.0,3457.0,4190.0,3463.0,3457.0,3457.0,4190.0,3463.0,3457.0,4190.0,4190.0,5130.0,4190.0,4190.0,3457.0,5130.0,5130.0,5130.0,4190.0,3457.0,3457.0,5130.0,3463.0,3463.0,3463.0,3998.0,3457.0,999999.0,4190.0,4190.0,3463.0,4190.0,4190.0,4190.0,5130.0,5130.0,4190.0,4190.0,3457.0,4190.0,3998.0,5190.0,4190.0,4190.0,999999.0
74,3998.0,999999.0,3457.0,4190.0,3457.0,4190.0,3463.0,3457.0,3457.0,4190.0,3463.0,3457.0,4190.0,4190.0,5130.0,4190.0,4190.0,3457.0,5130.0,5130.0,5130.0,4190.0,3457.0,3457.0,5130.0,3463.0,3463.0,3463.0,3998.0,3457.0,999999.0,4190.0,4190.0,3463.0,4190.0,4190.0,4190.0,5130.0,5130.0,4190.0,4190.0,3457.0,4190.0,3998.0,5190.0,4190.0,4190.0,999999.0
75,3998.0,999999.0,3457.0,4190.0,3457.0,4190.0,3463.0,3457.0,3457.0,4190.0,3463.0,3457.0,4190.0,4190.0,5130.0,4190.0,4190.0,3457.0,5130.0,5130.0,5130.0,4190.0,3457.0,3457.0,5130.0,3463.0,3463.0,3463.0,3998.0,3457.0,999999.0,4190.0,4190.0,3463.0,4190.0,4190.0,4190.0,5130.0,5130.0,4190.0,4190.0,3457.0,4190.0,3998.0,5190.0,4190.0,4190.0,999999.0
76,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,4336.0,999999.0,999999.0,999999.0,4336.0,4336.0,4336.0,999999.0,999999.0,999999.0,4336.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,4336.0,4336.0,999999.0,999999.0,999999.0,999999.0,999999.0,4629.0,999999.0,999999.0,999999.0
77,999999.0,999999.0,3216.0,999999.0,3216.0,999999.0,999999.0,3216.0,3216.0,999999.0,999999.0,3216.0,999999.0,999999.0,4566.0,999999.0,999999.0,999999.0,4566.0,4566.0,4566.0,999999.0,999999.0,999999.0,4566.0,999999.0,999999.0,999999.0,999999.0,3216.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,4566.0,4566.0,999999.0,999999.0,3216.0,999999.0,999999.0,5083.0,999999.0,999999.0,999999.0
78,999999.0,999999.0,3216.0,999999.0,3216.0,999999.0,999999.0,3216.0,3216.0,999999.0,999999.0,3216.0,999999.0,999999.0,4566.0,999999.0,999999.0,999999.0,4566.0,4566.0,4566.0,999999.0,999999.0,999999.0,4566.0,999999.0,999999.0,999999.0,999999.0,3216.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,4566.0,4566.0,999999.0,999999.0,3216.0,999999.0,999999.0,5083.0,999999.0,999999.0,999999.0
79,3136.0,999999.0,2707.0,4401.0,2707.0,4401.0,2717.0,2707.0,2707.0,4401.0,2717.0,2707.0,4401.0,4401.0,4989.0,4401.0,4401.0,3500.0,4989.0,4989.0,4989.0,4401.0,3500.0,3500.0,4989.0,2717.0,2717.0,2717.0,3136.0,2707.0,2707.0,4401.0,4401.0,2717.0,4401.0,4401.0,4401.0,4989.0,4989.0,4401.0,4401.0,2707.0,4401.0,3136.0,5378.0,4401.0,4401.0,999999.0
80,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,5263.0,999999.0,999999.0,999999.0,5263.0,5263.0,5263.0,999999.0,999999.0,999999.0,5263.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,5263.0,5263.0,999999.0,999999.0,999999.0,999999.0,999999.0,5362.0,999999.0,999999.0,999999.0
